мәтін, жапсырма
" Хасанның өмірін сақтап қалу үшін жалынып жатқаны қорқынышты кадрларда көрсетілген. Ұрланған британдық көмек қызметкері Маргарет Хасан кеше жаңа және қорқынышты бейнежазбада пайда болып, жылап, Тони Блэрден британдық әскерлерді орналастыруды тоқтату арқылы өмірін сақтап қалуды сұрады.",0
Даулы қадамда Ұлыбритания әскерлерді қайта орналастыруға «Иә» деп мәлімдеді &lt;b&gt;...&lt;/b&gt; Шамамен 850 британдық әскер Ирактың оңтүстігінен Бағдаттың сыртындағы аймаққа қайта орналастыруға дайындықты бастады. Бұл қадам Ұлыбритания АҚШ-тың көмек сұрауына келіскеннен кейін және АҚШ-тың көбірек күш жұмсауына бағытталғаннан кейін жасалды.,0
 Буш 136 миллиард долларлық салық жеңілдігі туралы заңға салтанатсыз қол қойды ВАШИНГТОН Президент Буш корпоративтік салық туралы заңның соңғы жиырма жылдағы ең кең ауқымды қайта қаралған нұсқасына қол қойды. Буш бүгін Пенсильваниядағы сайлауалды науқанына ұшып бара жатқан Air Force One ұшағымен ұшу кезінде салтанатсыз заңға қол қойды.,2
 Клейстерс пен Хьюитт үзіліс нүктесіне жетті Кешегі Ллейтон Хьюитт пен Ким Клейстерстің жоспарланған үйлену тойына төрт ай қалғанда ажырасқаны туралы жаңалықтан көңілі қалған теннис романтиктері үшін екі жұбаныш бар.,1
" Жаңалықтар: Федералды агенттіктер үшін есеп беру күні жақындап келеді Киберқауіпсіздік аудиттері кейбір агенттіктерде жақсаруды көрсетті, бірақ вирустар мен құрттар әлі де үкімет залдарын мазалауда.",3
"Жаңа Англиялық Пит Кендалл үшін маңызды күн - оның Жаңа Англия акценті 180 см, 125 кг дене бітімі сияқты қалың. Сондықтан оның тамырын немесе Red Sox Nation-ға адалдығын жасырудың қажеті жоқ.",1
" Президент Сусило сыбайлас жемқорлық пен терроризмге қарсы күресті баса айтты, себебі &lt;b&gt;&lt;/b&gt; Индонезияның жаңа президенті Сусило Бамбанг Юдхойоно сайлау науқаны кезінде берген уәдесіне сәйкес сыбайлас жемқорлық пен терроризмге қарсы күрестің маңыздылығын атап өтті.",0
 Cardinals командасының артықшылықтары бар St. Louis командасы - жұлдызды позиция ойыншылары мен белгісіз питчерлердің жиынтығы.,1
"Реттеушілер Cingular компаниясына AT T Wireless сатып алуға рұқсат берді Агенттікке жақын федералды дереккөздердің мәліметінше, Cingular Wireless LLC және AT T Wireless Services Inc. арасындағы 41 миллиард долларлық бірігу жұма күні Федералды байланыс комиссиясының мақұлдауын алды. &lt;BR&gt;\&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;",3
" Кардиналдар Әлемдік серияның ЧЕМПИОНАТ СЕРИЯСЫНА жолдама алды: Альберт Пужолс пен Скотт Ролен алтыншы иннингте Сент-Лоисты Хьюстоннан өткізіп, оларға жеңіс пен вымпелді берді.",1
" Баған: Алабама жанкүйерлері өз өмірлері үшін жауапкершілікті өз мойнына алуы керек <b>...>/b> Теннесси мен Алабама жанкүйерлерінің бір-бірін жек көруіне қосымша себептер қажет болды, Дейон Сандерстің өзін сүюіне көбірек себептер қажет болғандай.",1
MARTS МҰНАЙДЫҢ ӨСУІНЕ ҚАРАЙ ТҮСІНІКТІ Акция бағалары мұнай бағасының әлі де өсіп келе жатқаны мен Элиот Спитцердің сақтандыру саласына қатысты тергеуіне қатысты алаңдаушылықтың улы үйлесімінен зардап шекті.,2
" Агасси Мадридте алға жылжыды МАДРИД, Испания (тикер) - АҚШ ашық чемпионатынан кейінгі алғашқы турниріне қатысқан Андре Агасси көп дат көрсете алмады. 34 жастағы Агасси жұма күні Мадридтегі теннис шеберлерінің жартылай финалына шықты.",1
"Treo 650 дүйсенбіде шығады ма? \\Блогтарда Treo 650 дүйсенбіде шығарылатыны туралы қызу пікірталас жүріп жатыр.\\Gizmodo-дан:\\«Олар келесі дүйсенбіде Сан-Францискодағы CTIA Wireless конференциясында арнайы «жаңалықтар» жариялап қана қоймай, осы аптаның басында PalmOne компаниясының біреуінің маған кездейсоқ айтқанын естідім. Мен оларға үндемей қалатынымды айттым, бірақ егер олар барып, көз қысып, бас изеп жариялайтын болса, мен өз үлесімді қостым деп ойлаймын».\\Егер олар мұны дұрыс жасаса, мен жақын арада Treo 650-ді сатып аламын!\\Әрине, егер бұл рас болса:\\«Қателеспейтін шығармын деп үміттенемін, оны төменде сақтаңыз. Алдағы Treo 650-дің алдын ала шығарылған Sprint нұсқаларымен тәжірибеден өткен адамдардан бірнеше хабарлама келіп түсті. Бұл хабарламаларда Treo...\\",3
" Брайанттың 25 ұпайы Лейкерске Клипперсті жеңуге көмектесті (AP) AP - Коби Брайант 25 ұпай жинады, ал Лос-Анджелес Лейкерс жұма күні кешке үнемі жақсарып келе жатқан резервтік құрамынан үлкен үлес қосты, олар маусым алдындағы ойында Клипперсті 113-102 есебімен жеңді.",1
"Иракта жол жиегіндегі бомба алты әскери қызметкерді жарақаттады (AP) AP - АҚШ қолбасшылығы сенбі күні Бағдадтағы американдық әскери патрульдің жанында жол жиегіндегі бомба жарылып, алты сарбазды жарақаттады деп хабарлады.",0
" Delta Air жақын арада банкроттыққа ұшырауы мүмкін - есеп Delta Air Lines Inc. (DAL.N: Дәйексөз, профиль, зерттеу) келесі аптада 11-тарау бойынша банкроттықтан қорғауға өтініш бере алады, деп хабарлады Washington Post газеті сенбідегі санында жағдаймен таныс аты-жөні аталмаған дереккөзге сілтеме жасай отырып.",2
" ОТ-да бірінші минутта ерлер UMass спортшысы Стивен Вернерді көтерді, ал Минутмен командасы кеше кешкі хоккей шығысының ашылу ойынында оңайлықпен көңілі қалған жоқ.",1
" Delta Air Lines компаниясы 11-тарау бойынша банкроттықтан қорғау үшін келесі аптада өтініш беруі мүмкін, деп хабарлады кеше бұл мәселемен таныс дереккөз.",2
"Қытайдағы шахтадағы жарылыстан 82 адам әлі із-түзсіз жоғалып кетті. Синьми, Қытай – Жақындарының тағдырын білгісі келген қайғылы туыстар кеше Қытайдағы биылғы жылғы ең ірі шахта апаты болған жерде күзетшілермен төбелесті, құтқарушылар улы газға тұншығып қалған шахта шахтасынан тағы да мәйіттерді шығарып алды.",0
" АҚШ күштері Ирактың Фаллуджа қаласын бомбалап, Заркавиді басып алды (Reuters) - АҚШ ұшақтары Ирактың көтерілісшілер бақылауындағы Фаллуджа қаласындағы нысандарды бомбалап, екі адамды өлтірді, ал АҚШ әскери күштері сенбі күні таңертең Ирактағы ең қауіпті исламшыл жауының лейтенантын тұтқынға алғанын мәлімдеді.",0
" Google-дың жаңа компьютерлік іздеу құралы қауіп төндіреді НЬЮ-ЙОРК, 2004 жылғы 18 қазан - Электрондық пошта, лездік хабар алмасу және веб-іздеу үшін қоғамдық немесе жұмыс орнындағы компьютерлерді пайдаланатын адамдарда алаңдауға болатын жаңа құпиялылық қаупі бар: деректерді тез табу үшін компьютердің мазмұнын индекстейтін Google-дың тегін жаңа құралы.",2
"Иран МАГАТЭ басшысымен ынтымақтастық туралы айыптауларды жоққа шығарды. Иран жексенбі күні АҚШ-тың кейбір БАҚ-тарының БҰҰ ядролық бақылау жөніндегі басшысы Мохаммед әл-Барадейдің Тегеранға оның есептерін алдын ала қарау арқылы Иранмен ынтымақтастық жасағаны туралы хабарламасын жоққа шығарды, деп хабарлады IRNA ресми ақпарат агенттігі.",0
" ЖАМАН ҚАН, ЖАҚСЫ БӘСЕЛЕ: Vols Tide-қа дайындалуда Теннессидің бұрынғы негізгі құрамдағы қорғаушысы дүйсенбі күні таңертең командаласы Крис Хитке тапаншадан оқ атқаны үшін қамауға алынды. Кейіннен Джонсон мерзімсіз дисквалификацияға ұшырады.",1
 Николсонды еске алу рәсімі өтті. «Тоттенхэмнің» бұрынғы капитаны Дэйв Маккей сенбі күні 85 жасында қайтыс болған «Тоттенхэмнің» аңызға айналған бұрынғы менеджері Билл Николсонды еске алу рәсімін өткізді.,1
" US Airways кәсіподақтарына қысым күшейе түсті Банкроттыққа ұшыраған US Airways әуе компаниясы бортсеріктерге, машинистерге және жолаушыларға қызмет көрсету қызметкерлеріне әуе компаниясы сұрағанға дейін шығындарды қысқарту туралы келісімдерге қол жеткізу үшін үш апта уақыт берді.",2
"Бродхерст Мадрид ашық чемпионатының екінші раундынан кейін доппен алда келеді. Англияның №39 ойыншысы Пол Бродхерст жұма күні Мадрид ашық чемпионатының екінші раундынан кейін бір соққымен 6 ұпаймен 65 ұпай жинап, алда келеді. Тоғыз жыл бойы Еуропалық турда жеңіске жете алмаған Бродхерсттің жалпы ұпай саны 10 ұпаймен 132-ге жетті.",1
" Уолл-стрит шешілмеген сайлаудан қорқады Инвесторларды жыл бойы шешімсіз қалдырған күмәндар, белгісіздік, лас сөздер АҚШ сайлаушылары сайлау учаскелеріне баратын сейсенбіден бастап бір аптадан соң аяқталады деп күтілуде.",2
" Миллер көлікке қаржыландыруды сынға алды Мэр Дэвид Миллердің айтуынша, кеше провинциялық газ салығынан 81 миллион доллар қаржыландырылғанына қарамастан, Торонтодағы қоғамдық көлік келесі жылы жақсармайды.",2
" Барлық карталар жүректерді жаулады. Қыстан он аут қашықтықта, 105 жеңіске жететін сиқырлы кілеммен жүру подиумға тым ерте шығатынын біле тұра. Қыстан он аут қашықтықта, және Әулие Валентин күні.",1
 «Бакс» ойыншысы Зендон Гамильтон тізесіне ота жасатты (AP) AP - «Милуоки Бакс» шабуылшысы Зендон Гамильтон оң тізесіне артроскопиялық ота жасалғаннан кейін алты апта бойы ойыннан тыс қалады.,1
Мексика ежелгі қирандыларды сақтау үшін күресуде (Reuters) Reuters - Ежелгі Сапотек патшалығы Монте-Альбанның керемет пирамидалары мен ғибадатханалары Мексиканың оңтүстігіндегі Оахака штатындағы төбенің басында таңғажайып түрде орналасқан.,3
" Шумахер жоғары жылдамдықтағы жаттығу кезінде апатқа ұшырады САН-ПАУЛО, 23 қазан (AFP) - Әлем чемпионы Михаэль Шумахер сенбі күні Бразилия Гран-приіне дайындық кезінде жоғары жылдамдықтағы апатқа ұшырады.",1
" ЕО Дарфур-Соланадағы Африка Одағының күштеріне 100 миллион доллар бөледі АДДИС-АБЕБА (Рейтер) - Еуропалық Одақ және оған мүше мемлекеттер Суданның Дарфур аймағындағы Африка Одағының (АО) күштеріне 100 миллион доллардан астам қаражат бөледі, деп мәлімдеді сенбі күні ЕО сыртқы саясат жөніндегі басшысы Хавьер Солана.",0
" Қайырымдылық ұйымының қызметкерлері Ирактағы көмекші Маргарет Хасанның ұрлаушыларға теледидардан көрсетілген өтініші үнсіздікпен қарсы алынғаннан кейін, оның жаңалықтарын күтуде әлі де қиындықтарға тап болды.",0
"Шарапова мен Молик Swisscom финалына өтті (AP) AP - Уимблдон чемпионы Мария Шарапова сенбідегі жартылай финалдардың бірінде ресейлік Елена Дементьеваны 4-6, 6-2, 6-3 есебімен жеңіп, Swisscom Challenge финалына шықты. Ширек финалда Винус Уильямсты жеңген төртінші ракетка Шарапова жеңіс сериясын 12 кездесуге дейін ұзартты.",1
" Көтерілісшілердің шабуылдарынан 12 ирактық қаза тапты; GI №39 жарақат алды Көтерілісшілер сенбі күні Ирак бойынша Америка Құрама Штаттары мен Ирактың бекеттеріне шабуыл жасап, кем дегенде он екі ирактық полиция қызметкері мен ұлттық гвардияшыны өлтірді.",0
" Эдвардс: Мен зейнеткерлік жасты көтермеймін (AP) AP - Әлеуметтік қамсыздандыруды жекешелендіру жоспары толық жәрдемақы алу үшін зейнеткерлік жасты 72-ге дейін көтеруді қамтиды деген хабарламаны алғаннан кейін, вице-президенттікке кандидат Джон Эдвардс сенбі күні демократтар зейнеткерлік жасты ешқашан көтермейтіні туралы уәдесін қайталады.",0
"Алжирдегі көтерілісшілердің шабуылынан 16 адам қаза тапты Алжирлік исламшыл содырлар қасиетті Рамазан айы басталғаннан бері бейбіт тұрғындарға жасалған алғашқы шабуылда 16 адамды өлтірді, деп хабарлады сенбі күні ресми өкілдер.",0
 Сачин Нагпурға дайын Сачин Тендулкар сейсенбіде басталатын үшінші тест ойынында Австралияға қарсы ойнайды. Үндістан крикет командасының физиотерапевті Эндрю Лейпус шебер батсменнің тест ойынына қатысуға жарамды деп танылғанын хабарлады.,1
" Талибан жанкешті қызды өлтіріп, тағы 6 адамды жаралады КАБУЛ - Полицияның хабарлауынша, сенбі күні Кабулдағы қарбалас көшеде денесіне алты граната байланған ер адам өзін және 12 жасар қызды өлтірді.",0
" Рубенстің бразилиялық сәтсіздігі Михаэльге келді Рубенс Баррикелло Бразилиядағы сәтсіздігінен құтылған сияқты, бірақ бұл оның командаласы Михаэль Шумахерге тиді. Баррикелло соңғы рет Бразилия Гран-приін 1994 жылы аяқтады, бұл тіпті оны көруді білдіреді.",1
"Талибанның іздеудегілер тізімі жасалады (AP) AP - Егер Талибан содырлары президент Хамид Карзай мен көршілес Пәкістан әзірлейтін рақымшылықты қабылдаса, Америка Құрама Штаттары келесі жазда Ауғанстандағы күштерін қысқартуы мүмкін, деп мәлімдеді жексенбіде АҚШ-тың жоғары лауазымды қолбасшысы.",0
 Жақында HD DVD дискісі бар Toshiba ноутбуктары шығады Жапонияның ірі компьютер өндірушісі Toshiba келесі жылға қарай келесі буын DVD дискісі бар ноутбуктерді сатуды мақсат етеді.,3
 Deep Impact ғарыш кемесі Флоридаға 2004 жылдың 30 желтоқсанында ұшыруға дайындықты бастау үшін келді. Ғарыш кемесі Колорадо штатының Боулдер қаласындағы Ball Aerospace және Technologies компанияларынан жөнелтілді.,3
" Уолл-стритте: Доминик Раш: Disney соты Миккиден де артық ... УИЛМИНГТОН, Делавэр, Голливуд көрермендері арасында танымал орын емес. Олар жергілікті ойын-сауық үшін не қолайлы екеніне күмәнмен қарайтын шығар деп ойлаймын.",2
"Агасси ресейлік Сафиннің &lt;b&gt;...&lt;/b&gt;-пен финалдық кездесуін ұйымдастырып жатқанда, шаңды шайқап жатыр МАДРИД: Марат Сафин кеше Андре Агассиді 6-3, 7-6 есебімен жеңіп, аргентиналық Давид Налбандянға қарсы Мадрид шеберлерінің финалына жолдама алды.",1
" Ирак: қорқынышты зорлық-зомбылық күнінде 26 адам қаза тапты Кеше ел бойынша көтерілісшілердің шабуылдары кезінде жанкештілер Ирактың жаңадан құрылған қауіпсіздік күштерінің кем дегенде 22 қызметкерін өлтірді, сонымен қатар",0
" Ресми: ЕО Сомалиді қалпына келтіруге көмектеседі (AP) AP - Еуропалық Одақ қақтығыстан зардап шеккен Сомалиді қалпына келтіруге көмектеседі, бірақ құны белгісіз, деп мәлімдеді сенбі күні ЕО сыртқы саясат жөніндегі басшысы.",0
" Леман үшінші рет жеңіске жетуге үміттенеді. Disney-дегі тағы бір атыс кезінде көшбасшылыққа таласқан Том Леман өзінің тәжірибесі бар деп санайды. Соңғы 12 жылдағы емес, соңғы үш аптадағы тәжірибе.",1
"Инвесторлар Kidde компаниясына 1,5 миллиард долларлық белгі қойды. Өрттен қорғау тобы Kidde акционерлері АҚШ өнеркәсіптік конгломераты United Technologies Corporation (UTC) компаниясының акцияларын сатуға дайын екенін мәлімдеді.",2
" Маккиннон демократия туралы ақпарат берді: Премьер-министрмен кездесу ИСЛАМАБАД, 23 қазан: Премьер-Министр Шаукат Азиз Достастықтың Бас хатшысы Дональд К. Маккиннонға елдегі демократияны толық қалпына келтіру және Пәкістанның аймақтық және жаһандық бейбітшілікті нығайтудағы рөлі туралы хабарлады.",0
 Nextel компаниясының пайдасы үшінші тоқсанда 69 пайызға өсті Елдегі бесінші ірі сымсыз байланыс провайдері Nextel Communications кеше үшінші тоқсанда өткен жылмен салыстырғанда 69 пайызға өскенін мәлімдеді.,2
" Бродхерст пен Фихардт Мадрид ашық чемпионатының көшбасшысы Пол Бродхерст сенбі күні Мадрид ашық чемпионатының үшінші турынан кейін 3-under 68 ұпай жинап, көшбасшылықты бөлісті. Бродхерст 54 шұңқырды 13-under par 200 ұпай жинап, 67 ұпай жинаған Даррен Фихардтпен тең аяқтады.",1
Зейнетақы есебі Қаржыда компаниядан компанияның зейнетақы активтерінің күтілетін болашақ құнын және қазіргі және зейнеткерлікке шыққан қызметкерлер алдындағы зейнетақы мен денсаулық сақтау міндеттемелерін орындаудың күтілетін құнын бағалауды талап ететін процесс.,2
" Оныншы орындағы Джорджия Арканзасты 20-14 есебімен жеңді (AP) AP - Дэвид Грин мансабындағы ең жоғары көрсеткішті 382 ярдқа лақтырып, екі тачдаун жасады, Томас Браун 107 ярдқа жүгірді, ал №10 Джорджия Арканзасты 20-14 есебімен жеңді.",1
" Әділ сауда кофесі банандарға арналған жағажай ма? ГИЛДЕРЛЕНД, Нью-Йорк Әлеуметтік саналы тұтынушылар әділ сауда сыраларын кофе нарығында тез өсіп келе жатқан орынға айналдырды. Дәндерді қазір Folgers жанындағы супермаркет сөрелерінен және Dunkin #39; Donuts эспрессосынан табуға болады.",2
" Google Desktop Windows #39 файл іздеу мүмкіндіктерінен асып түседі Google веб-іздеу жүйесімен танымал, бірақ соңғы бірнеше жылда ол басқа рөлге ие болды: Microsoft компаниясының №1 шетелдік көмек доноры.",3
"Айналмалы есік &lt;em&gt; IN&lt;/em&gt;&lt;br&gt; Айлвин Б. Льюис, Yum Brands компаниясының президенті, Kmart компаниясының бас атқарушы директоры қызметінде.",0
" Беллхорн Red Sox үшін үлкен шу шығарды БОСТОН (Reuters) - Мэнни Рамирес пен Дэвид Ортис сияқты мықты ойыншылардан тұратын құраммен, сенбі күні Бостон Red Sox үшін екі ұпайлық хоум-ранмен 100-ші Әлемдік серияның бірінші ойынының күтпеген кейіпкері Марк Беллхорн болды.",1
" Оңтүстік Африканың №39 Мбеки Кот-д'Ивуар көтерілісшілер аймағынан кетті Оңтүстік Африка президенті Табо Мбеки жексенбіде келіссөздерден кейін Кот-д'Ивуардың көтерілісші Буаке қаласынан кетіп, медиаторлар әлемдегі ең ірі какао өсірушідегі дағдарысты тоқтату үшін ұсыныстар дайындайтынын айтты.",0
" АҚШ Беларуське қарсы санкцияларды күшейтуді қарастыруда (AP) AP - Буш әкімшілігі бұрынғы кеңестік Беларусь республикасының басшыларына қарсы кең ауқымды жазалау шараларының бөлігі ретінде санкциялар енгізуі мүмкін, деп хабарлады Мемлекеттік департамент бейсенбіде.",0
"Ұшқыштар №39; кәсіподақ US Airways компаниясының жалақысын қысқартуды қабылдады US Airways ұшқыштары бүгін жалақы мен жәрдемақыны 300 миллион долларға қысқартуды аз ғана дауыспен мақұлдады, бұл Әуе желісі ұшқыштары қауымдастығын US Airways қызметкерлерін тұрақты жеңілдіктерге келіскен алғашқы ірі кәсіподақ етеді.",2
 Иран ЕО-ның ядролық ұсынысын қабылдамайды деп мәлімдеді ТЕГЕРАН (Рейтер) - Иран жексенбі күні ядролық технология алу үшін уранды байытуды тоқтату туралы Еуропалық Одақтың ұсынысын қабылдамады.,0
" Оның мақсаты: Tufts-NEMC қарқынды терапиясын қамтамасыз ету. 10 жыл бойы Эллен Зейн Массачусетс штатындағы General және Brigham and Women ауруханаларының бас ұйымы және Массачусетс штатындағы ең ірі және ең табысты аурухана мен дәрігерлер желісі болып табылатын Partners HealthCare үшін қоғамдық дәрігерлерді басқарды. Содан кейін желтоқсан айында ол мүлдем басқа мекеменің: Бостонның Чайнатаун ауданындағы Tufts-New England медициналық орталығының бас директоры болды. Tufts-NEMC тек кішірек қана емес, сонымен қатар...",2
"Жанкешті 7 адамды жаралады; Ауғанстандағы дауыс беру аяқталуға жақын КАБУЛ, Ауғанстан -- Кеше Кабулдың орталығындағы сауда көшесіне жасалған граната шабуылында Талибанның жанкешті жауынгері өзін-өзі өлтіріп, кем дегенде жеті адамды, оның ішінде НАТО бастаған бейбітшілік күштерінің үш мүшесін жаралады.",0
 Герин NHL жұмысын отбасылық бизнеске ауыстырды. Брюинстің бұрынғы шабуылшысы Билл Герин үш жыл ішінде алғаш рет Хэллоуин мерекесіне отбасымен бірге үйде болады. Бірақ ол жақын арада Ұлттық хоккей лигасының ойыншысы болып киінбейді. Ол NHL ойыншылар қауымдастығының бауырларымен бірге бірдеңе күтіп отырғанда төрт баласына толық уақытты әке болады...,1
" «Арсеналдың» бас бапкері Венгер қақпашыны алаңдатты «Арсенал» кеше қиын жағдайда қалған «Бирмингем Ситиді» 3:0 есебімен жеңіп, жеңіске қайта оралды. Тьерри Анридің дублі Роберт Пирестің 39-шы голынан кейін жасалды, бірақ бұл Премьер-лигадағы дебюттік сәтсіз ойын болды.",1
"П. Дидди Свинг штаттарына дауыс беру науқанын бастады (AP) AP - Хип-хоп магнаты Шон ""П. Дидди"" Комбс президент Буш пен сенатор Джон Керридің үлгісімен өзінің ""дауыс беруге рұқсат етіңіз"" науқанын Свинг штаттарына апаруда.",0
" Берлин Майами командасымен тең түсті, Роли, Солтүстік Каролина -- Брок Берлин Берни Косар, Стив Уолш және Кен Дорсидің рекордын бес тачдаун пасымен қайталады, ал Девин Хестер алғашқы допты 100 ярдқа қайтарып, тағы бір гол соқты, бұл №4 Харрикейнзге кеше түнде Солтүстік Каролина штатын 45-31 есебімен жеңуге көмектесті.",1
 «Болашақ картасы» 401(k) несие картасы миллиондаған американдық жұмысшыларға зейнетақы жинақтарынан өз ақшаларын қарызға алуға мүмкіндік береді.,2
" Пауэлл Солтүстік Кореяның уәдесін қабылдамады, бүгін осында келеді АҚШ Мемлекеттік хатшысы Колин Пауэлл Солтүстік Кореяның ядролық қызметін тоқтатқаны үшін АҚШ оны марапаттаған жағдайда алтыжақты ядролық келіссөздерді қайта бастау туралы уәдесін қабылдамағаннан кейін бүгін Сеулге екі күндік сапармен келді.",0
"UM қорғанысы басынан аяғына дейін қатты соққы жасады. Маркус Карри соққыны төмен түсірді, Эрнест Шазор соққыны жоғары түсірді, ал Леон Холл Мичиган университетінің шептеріне қарай еркін қозғалған футбол добын қағып алды.",1
" Джункейра Champ Car финалына дайындалуда. Бруно Джункейра жексенбі күні #39;s Lexmark Indy 300 жарысында жеңіске жетіп, Champ Car титулын жеңіп алу үмітін сақтап қалды. Бразилиялық #39;s командасының мүшесі Ньюман-Хаас командасының мүшесі Себастьян Бурдайс титулды алу үшін Surfers Paradise жарысында Джункейрадан жеті ұпай артық жинауы керек болды.",1
" Сенімді болыңыз: чектер айналымда болмайды, олар шоттарында қаражат болғанға дейін чек жазып немесе қайтарып алады - жақын арада қайтарылған чектер мен жоғары овердрафт комиссияларына ұшырау қаупіне ұшырауы мүмкін.",2
" Акциялар мұнай мен табысқа байланысты кедергіге ұшырады НЬЮ-ЙОРК (Reuters) - Шикі мұнайдың рекордтық бағасы, тоқсандық табыс туралы есептердің толқыны және президент сайлауы алдындағы алаңдаушылық осы аптада АҚШ акцияларының төмендеуіне әкелуі мүмкін.",2
Израиль Газадағы дауыс беру алдында шабуыл жасады ИЗРАИЛЬ кеше Ариэль Шарон мен оның кабинеті Газадан шығу туралы заң жобасын аяқтаған кезде Газа секторында екі Ислам джихады содырын өлтірді.,0
" Пауэлл Солтүстік Кореяға қару-жарақ келіссөздері бойынша қысым көрсетті АҚШ Мемлекеттік хатшысы Колин Пауэлл (сол жақта) Жапония премьер-министрі Дзюнитиро Коидзумимен жексенбі, 2004 жылғы 24 қазанда Токиодағы Сыртқы істер министрлігінің қосымша ғимаратында кездесу алдында қол алысып тұр.",0
 Кабулдағы жарылыстан кейін американдық әйел мен ауған қызы қайтыс болды. Ауғанстан астанасындағы сауда көшесінде болған жанкештілік шабуылдан кейін бейбіт тұрғын деп саналатын американдық әйел мен жас ауған қызы алған жарақаттарынан қайтыс болды.,0
" Бағдаттың орталығында ірі жарылыс болды (AP) AP - Жексенбі күні кешке Бағдаттың орталығында ірі жарылыс болды, бірақ оның себебін бірден анықтау мүмкін болмады.",0
 Қытайлық дуэт Чжан Дан мен Чжан Хао 04-05 аралығында өтетін ISU Гран-приінің бірінші станциясы Smart Ones Skate America-да жұптық еркін коньки тебуден бірінші орын алды.,1
"Ирактың Самарра қаласындағы қақтығыста 2 адам қаза тапты. Жексенбі күні Бағдадтың солтүстігіндегі Самарра қаласында АҚШ әскерлері мен көтерілісшілер арасында болған қақтығыста екі ирактық қаза тауып, төртеуі жараланды, деп хабарлады полиция.",0
" Мосс Миннесотадағы №39 Теннессиге қарсы құрамда Рэнди Мосс жексенбі күні Миннесота Викингс командасының бастапқы құрамында болды, бірақ оң жақ сан бұлшықетінің созылуы оны апта бойы жаттығуға жібере алмады.",1
" Шиллинг пен Морристің алдында үлкен міндет тұр. Сонымен, Курт Шиллинг бүгін кешке қосымша ойын үшін не істейді? Тұмауға қарсы екпесіз жеңіске жетесіз бе? Бейсболдың Айовадағы жүгері алқабына қатыспаған ең шабыттандыратын қайта оралуынан бес күн өткен соң, Шиллинг",1
" АҚШ қауіпсіздік қызметінің офицері Ирактағы шабуылда қаза тапты. Бағдадтағы АҚШ елшілігіне тағайындалған АҚШ қауіпсіздік қызметінің офицері жексенбі күні Бағдад халықаралық әуежайының маңындағы АҚШ армиясының базасына жасалған миномет шабуылынан қаза тапты, деп мәлімдеді АҚШ мемлекеттік хатшысы Колин Пауэлл.",0
"Жапониядағы жер сілкіністерінен 23 адам қаза тауып, мыңдаған адам баспаналарда қалды (AFP) AFP - Полиция мен есептердің хабарлауынша, Жапонияда соңғы он жылдағы ең жойқын жер сілкіністерінен кейін мыңдаған адам апаттық жағдайлардағы баспаналарда түнеп шықты, нәтижесінде 23 адам қаза тауып, 900-ден астам адам жарақат алды.",0
 «ЮНАЙТЕД» - «АРСЕНАЛ»: МАТЧ ТУРАЛЫ ЕСЕП «Юнайтед» «Арсеналдың» ұзақ уақыт бойы жеңіліссіз сериясын Манчестердегі жаңбырда аяқтағаннан кейін чемпиондық жарысқа қайта оралды. Рууд ван Нистелрой өткен маусымдағы «арсеналдың» пенальтиден сәтсіз өтуінің қайғысын екінші таймда Йенс Леманның қақпасына пенальти соққысымен жойды.,1
" Түркияның 2 сарбазы минадан қаза тапты деп хабарланды (AP) AP - Түркияның оңтүстік-шығысында көлігі минаға түсіп, екі түрік сарбазы қаза тапты, ал күрд көтерілісшілері кінәлі деп айыпталған жексенбідегі екі шабуылда шағын мұнай құбыры бомбадан зақымдалды, деп хабарлады Анатолия ақпарат агенттігі.",0
"Ұлыбританияның алғашқы мемлекет қаржыландыратын ислам мектебінде (AFP) бас орамал тағу міндетті емес AFP - ирландиялық-марокколық немесе мысырлық-ағылшындық, бас орамалмен немесе онсыз, Ұлыбританияның алғашқы мемлекет қаржыландыратын ислам мектебіндегі әртүрлі студенттер айқын еуропалық мұсылман мәдениетіне бет бұрудың алдыңғы қатарында.",0
" NASCAR командасының мүшесі Хендриктің ұшағы жоғалып кетті (AP) AP - Хендрик автоспорт ұйымының мүшелерін тасымалдайтын ұшақ жексенбі күні NASCAR жарысына бара жатқанда Федералды авиация әкімшілігімен байланыс үзілгеннен кейін жоғалып кетті, ал ұшақты іздеу жұмыстары жүргізілуде.",1
" Jaguars 27 Colts 24 ИНДИАНАПОЛИС Байрон Лефтвич соңғы төрт минутта 30 ярдтық шабуылда мінсіз ойнады, ал жаңадан келген тепкіш Джош Скоби маусым бойы 53 ярдтық филд голын соғып, Джексонвилл Jaguars командасына Индианаполисті 27-24 есебімен жеңуге көмектесті.",1
"«Дельфиндер» ақыры жеңіске жетіп, «Рэмс» командасына қарсы көңілсіздікті жеңді. Майами «Дельфиндері» ақыры жанкүйерлеріне тойлауға себеп берді, олар шабуылда жақсы өнер көрсетіп, сенімді қорғаныспен үйлестіре отырып, осы маусымдағы алғашқы жеңісін «Сент-Джордж» командасына қарсы 31-14 есебімен жеңді.",1
