"мәтін","жапсырма"
"Коммунизмнен көшу кезеңіндегі орыс қоғамы мен мәдениетіне күлкілі және қатал сын ретінде жазылған «ОКНО В ПАРИЖ» фильмінде батыс та жағымсыз жағынан көрсетілген. Санкт-Петербургте (Бірінші Петрдің «батысқа қараған терезесі» деп те аталады) тұратын бір топ орыстар оларды бірден Парижге апаратын сиқырлы портал табады. Маминнің фильмі шынымен де күлкілі және тіпті шаршаған кино көрерменді де үнемі «таңқаларлық» етеді. Әндер, түстердегі көріністер және екі мәдениеттің де қоғамның дәмді жиіркенішті шеттері есте қаларлық және мағыналы фильм жасау үшін араласады. КСРО құлағаннан бері орыс мәдени сезімдерінің өзгеруін түсінуге тырысатын кез келген адам осы жерден бастауы керек.","1"
"Қандай керемет фильм! Мен Бадди Холли туралы көп білмедім, бірақ оның жанды және көңілді музыкасымен таныс едім. Бұл 1950 жылдары музыканы өзгертуге көмектескен адамның керемет өмірбаяны. Мен Гари Бассиді ешқашан ұнатпасам да, ол Бадди Холли рөлінде керемет болды! Фильмнің қаншалықты дәл екенін білмеймін, бірақ кем дегенде көп бөлігі дәл деп ойлаймын, бұл фильмді одан сайын қызықты етеді. Фильм бойындағы музыка бұл өмірбаянға ерекшелік қосады. Мен бұл фильмде ештеңені өзгертпеймін деп ойлаймын, бәрі жақсы болды! 50-ші жылдардағы жұлдыздар мен бүгінгі музыка жұлдыздарының арасында қандай айырмашылық бар. Бадди Холли сияқты адамды Джастин Тимберлейкпен немесе осы буынның басқа танымал әншілерімен қалай салыстыруға болады?","1"
"Бұл, әрине, тікелей бейнеге түсірілген, бірақ оқиға басқа шолушылар ойлағандай жаман емес. Маған кейіпкердің көп жағдайда дұрыс емес нәрсе жасайтыны ұнайды.<br /><br />Батырдың реакциялары мен көтерілісшілердің реакциялары адами. Хоппер кейіпкері шын мәнінде құдайдың рөлін ойнайды. Бұл дұрыс әрекет болуы мүмкін, бірақ бұл бәрібір ұнамауы мүмкін.<br /><br />Ақырында, құдай ойыншысы өлімге кесіледі, ал өз өмірін өткізетін батыр өмір сүре алады. Бұл өте көңіл-күйді көтереді. :-)<br /><br />Мен көрген ең шындыққа жанаспайтын нәрсе - Жердің айналуын тұрақтандырмайтын айсыз жақсы жұмыс істеп жатқаны.","0"
"Жарайды. Жалпы алғанда, бұл үш бөлімнен тұратын деректі фильм қызығушылық танытқандарды физика әлеміндегі жаңалықтармен және біздің ғаламның соңғы 300 жылдық ашылуымен таныстырады. Егер сіз Стивен Хокингтің «Уақыттың қысқаша тарихы» атты тамаша кітабын оқып, түсінген болсаңыз, онда белгілі бір ұғымдардың көрнекі сипаттамасы сізге пайдалы болуы мүмкін... мен де солай істедім. Грин төзімді, бірақ көпшілік үшін, әрине, заттарды аздап қамқорлықпен түсіндіруге бейім. Бұл, әрине, әдейі жасалған және осы серияны көретін барлығына дерлік өте қолайлы болады.<br /><br />Қонақ ғалымдар жақсы болды. (Хокинг жоқ, бірақ оның өз DVD-лері бар шығар) Мен оның пайда болуын күттім, бірақ олар шамамен 3 бөлімге бірдей бөліктерді ауыстырып отырады... (мұнда өте американдық салмақты, бірнеше британдық және бір антиподтық) Мен Nova 2 Disc басылымын (NTSC) сатып алдым және жалпы тәжірибені шынымен бұзатын бірнеше қосымшалар болды.<br /><br />1. ӘР бөлімнің басындағы «мұны сізге... әкелді» деген сөз бірінші бөлім үшін қажет жамандық болды, бірақ оны аяқталғанға дейін тағы 2 рет көру өте қалыпты жағдай болды.<br /><br />2. Меніңше, бұлай болмайды, бірақ 2 және 3 бөлімдердің басында бір-біріне сәйкес келетін жерлер көп, сондықтан мен бірнеше рет «FFW» түймесін басуға мәжбүр болдым.<br /><br />3. Бұл диск жинағы тікелей теледидардан алынған... (мысалы, жарнамалар, соңғы шоуда не болғаны туралы хабарламаларды жіберіп алғандар үшін және жиі «толығырақ ақпарат алу үшін pbs.org сайтына кіріңіз...») презентация бойы пайда болды. (презентация үшін теңдесі жоқ BBC материалынан мүлдем өзгеше... Планеталар, Көк планета және т.б.) Менің 7/10 пікірім тек мазмұнға негізделген. Кемшіліктер болды, бірақ мен оларды жеңдім. Егер бұл классикалық британдық акцентпен сөйлейтін жүргізушімен жасалған болса (сіз оны білесіз), менің ойымша, бұл тамаша диск жинағы болар еді.<br /><br />Егер сіз мұны көрген болсаңыз және тағы да көргіңіз келсе... онда мен Хокингтің ""Уақыттың қысқаша тарихы"" кітабын ұсынамын... Мен де оның фильм болғанын қалар едім.<br /><br />Көрулеріңіз сәтті өтсін.","1"
"Сіз крокты буынынан шығаруға болады, бірақ буынын кроктан шығару әлдеқайда қиын сияқты. Біз мұндай кейіпкерді бұрын да (және одан кейін де) көргенбіз: BOB LE FLAMBEUR, LEVATOR TO THE GALLOWS, TOUCHEZ PAS AU GRISBI, THE ANDERSON TAPES және т.б. сияқты фильмдерде. Айтуға тым көп рет. Бұл фильмді ерекшелендіретін нәрсе - (әрине) нақты уақытта сөзсіз ойнайтын тонаудың өзі және басты кейіпкердің мінез-құлқы. Богарт бұл жігітті айналып өтпес бұрын екі рет ойланар еді. Ирониялық аяқталу бұл оқиғаға өте жақсы сәйкес келеді (ол оны талап етеді). Жалпы алғанда, ең жақсы нуар фильмдерінің бірі.","1"
"Бұл фильмді көргім келген себепші - Тим Карри болды, және оның келбеті әрқашан көңілді болғанымен, ол бұл фильмде босқа уақыт өткізеді. Ертедегі зомби туралы фильмнің бұл ремейкінде актерлік құрамның қалған бөлігі де онша жақсы ойнай алмайды, өйткені бұл фильмде мүлдем қажет емес графикалық эффектілер бар. Танымал аксиоманы келтірсек, кейде аз жақсырақ.","0"
"Кешіріңіз, бірақ бұл менің өмірімде көрген ең нашар фильм. Сериалдың біріншісін түсіргеннен кейін, олар тағы біреуін түсіруге бюджет тапқанына сене алмаймын. Бюджет көп болуы мүмкін емес еді - бұл мен көрген және соңына дейін күлген ең қорқынышты фильм (шын мәнінде, біз оны соңына дейін көргенімізге сене алмаймын), бірақ менің ойымша, бұл біз оған толық сене алмағандықтан.","0"
"Иә, бұл менің IMAX-тағы алғашқы тәжірибем болды, сондықтан мен бұған қатты таң қалдым; дегенмен, кейін ойласам, бұл басқа (монохромды емес) фильм болғанын қаламай тұра алмаймын.<br /><br />«Ғажайып қырғын» фильмінде барлық ғарышкерлер тізімделгендей «Мектептерге арналған бағдарлама» сезімі болды, бұл оны National Geographic журналын 3D форматында оқуға қатты ұқсататын. Таңқаларлықтай, ол шын мәнінде кейде ғана шындыққа айналатын өте екі өлшемді сапамен және көп жағдайда PowerPoint презентациясы сияқты сезілді. Фильмде байқалмайтын тұңғиық ашылатын сәт болды; Сіздің ойыңызша, бұл аздап таңқаларлықтай әсер қалдырды, бірақ шынымды айтсам, бұл менің IMAX-тың пәктігімен көбірек байланысты болуы мүмкін.<br /><br />Том Хэнкс берген түсініктемені мен жеке өзім өте (оны қалай айтуға болады??) «туды желбіреткен ұлтшылдық» деп таптым, бұл Лондонның орталығында онша танымал болмады, кетіп бара жатқанда естіген сөздерімізге қарағанда.<br /><br />Жалпы алғанда, маған IMAX тәжірибесі ұнады, бірақ сол күні басқа фильм түсірілгенін қатты қаладым. «Ай» аса түрлі-түсті тақырып емес және шынымды айтсам, 3D эффектілерінің көпшілігі монохромды көріністерде жоғалып кетті. Егер оны аздап бұзған деректі қосымшалар мен алаңдататын нәрселер болмаса, бәрі жақсы болар еді.","0"
"Сатья керемет болды.... Топ та сондай жақсы болды, бірақ одан да әдемі болды, бұл, бәлкім, алдыңғы фильмдерден тапқан ақшаның арқасында. Дегенмен, Аб Так Чаппан одан да қызықты. Диалогтар қатал, дөрекі және кейде күлкілі. Нана Патакер тек өзі ғана орындай алатын рөлде тағы да жарқырайды, бірақ қосалқы актерлер құрамы өте талантты. Режиссерлік шеберлік тығыз және оқиға өте драмалық шарықтау шегімен қанағаттанарлық қарқынмен дамиды. Шындықты бейнелеу үшін ол тым драмаланған болуы мүмкін, бірақ күннің соңында бұл фильм, сондықтан тепе-теңдік дәл. Мен DVD-ме тапсырыс бердім және оны үйде қайта көруді асыға күтемін. Осындай гангстерлік фильмдерді сүйетін адам ретінде бұл өте қанағаттанарлық және сергітетін «Яш Радж емес» Болливуд гангстерлік фильмдерін сүйетіндерге ұсынылады.","1"
"Мен бұл фильмді міндетті түрде көруді жөн көрдім, себебі бұл 1950 жылдардағы ғылыми-фантастикалық фильм - менің сүйікті жанрларымның бірі. Өкінішке орай, мен көзді келімсектерді немесе билікке құмар жаулап алушыларды асыға күткенімде, бұл фильмдегі келімсектер мені ҮЛКЕН көңіл қалдырды! Біріншіден, сіз басында тек біреуін өте қысқаша көресіз (және ол өте қарапайым көрінді) және сіз ғарыш кемесінің кішкентай ғана көрінісін көрдіңіз! Екіншіден, келімсек зұлым жаулап алушы да, адамзаттың мейірімді досы да емес еді - бірақ нағыз таңқаларлық. Соңында, сюжеттің өзі соншалықты ақымақ, уағызшыл және қатал болып көрінді, бұл толқудан гөрі көбірек есінеу тудырды.<br /><br />Фильм басталғанда, әлемнің бес түрлі бөлігінен (Германия, Ұлыбритания, Ресей, Қытай және АҚШ) бес адамды келімсек ұрлап кетеді. Келімсек олардың әрқайсысына қаласа, планетадағы барлық тіршілікті жоя алатын құралдарды береді - өйткені келімсек ОНЫҢ адамдарының өкілі Жерде өмір сүргісі келетінін, бірақ өздері оны алу үшін өлтірмейтінін мойындайды. Содан кейін ол олардың барлығын қайтарады. Ешкімнің бұл құрылғыларды пайдаланғысы келмейтіні 100% айқын болғанымен, келімсек теледидардан бес адамның кім екенін жариялайды, бірақ қарудың СОНШАлықты күшті екенін айтпайды! Сонымен, әлемдегі барлық милитаристер бес адамды тауып, оларды қарудың қалай жұмыс істейтінін көрсетуге мәжбүрлегісі келеді. Фильмнің қалған бөлігі бес адамның жасырынып, біреуін кеңестіктер пайдаланғысы келгендей, құрылғының қалай жұмыс істейтінін көрсету үшін азаптаудан тұрады!!! Фильмнің бұл бөлігі өте ақымақ болып көрінді. Әрине, КСРО зұлым және жемқор ұлт болды (кешіріңіз, бірақ бұл шындық - әсіресе Сталиннің тұсында), олар оны фильмдегідей пайдалануды ешқашан ойламаған еді! Кейінірек бес адамның бірі (неміс ғалымы) қандай да бір жолмен құрылғыларды тек бостандықты жек көретін барлық ЗҰЛЫМ адамдарды өлтіру үшін де пайдалануға болатынын түсінеді. Сондықтан ол оны барлық зұлым коммюниеттерді және, бәлкім, бостандыққа қарсы болған басқа адамдарды жою үшін пайдаланады, содан кейін әлем жұмаққа айналады!! Уағызшыл, ақымақ және сюжеттік олқылықтарға толы – бұл фильм уақытыңызды жұмсауға тұрарлық емес, дегенмен коммунизмді, әсіресе НАТО мен Кеңестер арасындағы шиеленісті көтеру тәсілі үшін қызықты жәдігер.","0"
"«Адам саудасы» – бұл тек «болды, болды» деген тәжірибе – тек бұл жолы ол өте әлсіз.<br /><br />Зерттелген негізгі тақырыптар – паранойя, еркектердің әлсіздігі және қызғаныш – бірақ тек аздап және әлсіз.<br /><br />Фильмнің көп бөлігі Trainspotting (есірткі / «клубқа бару» мәдениеті) фильмін еліктегісі келетін сияқты – бірақ Trainspotting қарастыратын қиындықтарды/құлдырауларды қамтымайды (мысалы: өлім/тәуелділік мәселелері және т.б.). Тіпті Юэн МакГреггордың классикалық «Өмірді таңдау» сөзіне ұқсас монолог ойлап табуға тырысады – бірақ «Сүт батончиктері маған қарсы! Иә!» – бұл не туралы?!<br /><br />Кейіпкерлер өздерінің өмір салтын талдауға тырысады, бірақ өмір салты соншалықты үстірт болған кезде – олардың талдауы скучно және қайталанатын болады.<br /><br />Саундтрек (керемет болуға тырысатын фильм үшін) аянышты. Оған Fat Boy Slim және CJ Bolland сияқты кейіпкерлер кіреді – қош келдіңіздер – жақсы би музыкасы бұдан жақсырақ болуы керек!<br /><br />Кейіпкерлер ашулы және тітіркендіргіш болып кетеді (әсіресе фильмнің жартысында) және кейіпкерлерге деген қамқорлықтың болмауы көп ұзамай байқалады.<br /><br />Бірнеше күлкілі көріністер бар – бірақ олар сирек кездеседі. Анасының ұлын жатын бөлмесінде ұстап алуы өте күлкілі болды.<br /><br />Бірақ ӨТІНЕМІН – мен «Жұлдызды соғыстар» ұқсастық көріністерінен шаршадым. Кевин Смиттің бірнеше фильмінде (мысалы: «Клеркс» және «Эмиді қудалау») бұл әлдеқайда өткір деп ойладым. Кейіпкерлердің айтуынша – Йода есірткіге тәуелді, сондықтан ол аласа және таз – иә?!<br /><br />Менің ұпайым – 10-нан 4 – өзіңізге жақсылық жасаңыз және оның орнына «Трейнспотинг» немесе «Барыңыз» фильмдерін көріңіз!","0"
"Бұл фильмге 10 балл беріледі, себебі онда қанды оқиғалар көп. Сюжет немесе актерлік шеберлік кімге керек. Бұл итальяндық қорқынышты фильм, сондықтан актерлік шеберліктен немесе сюжеттен көп нәрсе күтуге болмайтынын білесіздер. Фулчидің басқа фильмдерден кадрлар алып, оны осы фильмге қосқанын бәрі біледі. Мен ешқашан көрген емеспін, оның кадрларды алған фильмдері маған маңызды емес еді. Қанды итальяндық «өкіл әкесі» бұл фильмді өзі жасады. Бұл сіз көрген ең қанды итальяндық фильмдердің бірі. Қорқынышты фильмдер жинағында бұл фильмсіз ешбір қанды ит болмауы керек. Бұл фильмді сатып алыңыз, бұл қандай болса да, бұл иттердің арманы орындалады.","1"
"Мен мұны жұмсақ эротикалық фильмнің жақсы үлгісі деп ойладым. Онда бай алаяқты ұстау үшін полицияның жоспарына түскен борделло ханым туралы ақылға қонымды сюжет бар.<br /><br />Харкор порно жұлдызы Хлоя Николь тағы да өзінің шынайы актерлік шеберлігін көрсетеді. Ол кейде «Махаббат денесі» және «Леди Чаттерлидің әңгімелері» сияқты жұмсақ актерлік фильмдерде пайда болады. Ал Николь Хильбиг әйел полицей рөлінде қалаған нәрсесін қалдырады.","1"
"Бұл өте ақымақ юмор... бірақ маған ұнады. Жан Дюжарден бұл фильмде керемет актер. Беренисе Бехо сүйкімді. Джеймс Бонд сияқты барлық құпия агенттерді мазақ етеді: сергітетін!!! Бұл менің көрген ең күлкілі фильмім шығар. Мен оны үш рет көрдім және әлі де қайта көргім келеді. DVD дискісін мүмкіндігінше тезірек сатып алыңыз. Өкінбейсіз. Бұл пародия болғандықтан, керемет сценарийдің қажеті жоқ фильм түрі. Жалғыз кемшілігі - OSS 117 тым қысқа. Бұл асыл тас. Француз фильмінің АҚШ-та табысқа жетуі сирек кездеседі, бірақ менің ойымша, бұл фильмнің табысқа жетуі үшін бәрі бар. Маған сеніңіз!!!","1"
"Мүмкін, бұл Сигалдың салмақ қосуынан болған шығар. Немесе мүмкін, бұл Уайанстың экшн-фильмдегі қорқынышты актерлік шеберлігі шығар. Немесе екі басты кейіпкердің арасындағы химияның мүлдем болмауы ма? Осы және басқа да ойлар мені Сигалдың бұл актерлік шеберлікті ешқашан қорқынышты түске айналдырмауы керек деген қорытындыға әкеледі. Рас, оқиға желісі жақсы болды. Дегенмен, Сигалдың мансабы мен өмірбаянын ізбасар ретінде оның сыртқы келбеті таза, таза, салауатты дзен-буддисттік өмір жанрына сәйкес келмеді, әсіресе Уайанспен экрандағы әңгімелерінде. (Сонымен қатар, оның «бала күтуші»-мен шынайы өмірдегі қарым-қатынасы да сәйкес келмеді!)<br /><br />Егер Сигал әртараптандырылған актер болғысы келсе, онда ол «Балабақша полицейі» фильміндегі әріптесі сияқты әрекет етуі керек... сценарийге актер күлкілі түрде әрекет етуден басқа амалы жоқ әзіл-оспақ материалдарын немесе жағдайларды қосуы керек. Әйтпесе, сериялық өлтірушіні қудалау кезіндегі ақылды ойлар мен әзілге деген пайдасыз әрекеттерді алып тастаңыз. Сигал табиғи әзілкеш емес. Бұл нәтиже бермеді.<br /><br />","0"
"2005 жылғы Royal Rumble жарысы Калифорния штатының Фресно қаласындағы Save Mart орталығында тікелей эфирде өтті. WWE-дің екі үздік чемпионаты қорғалып жатты, The Undertaker Casket матчында Хайденрайхпен шайқасты, Шон Майклс өткен қазан айынан бері жиналып қалған ренішті матчта Эджбен кездесті және әрине, әркім Royal Rumble матчының өзі үшін. Биыл кім баға алады? Крис Бенуа? Эдж? Эдди Герреро? Эдж? Джон Сина? Батиста? Эдж? Шон Майклс? Қарсыластар тапшы болған жоқ.<br /><br />Батиста басты шайқаста халық жеңісіне қол жеткізді, бірақ даусыз немесе сәтсіз аяқталды деп айтуым керек. Батиста мен Джон Сина рингтегі соңғы екі адам болды. Батиста жас Smackdown! жұлдызын арқанның үстінен лақтыруы керек еді, бірақ бәрі сәтсіз аяқталды және екеуі де еденге құлады. 1994 жылы Брет Харт пен Лекс Лугердің қолын көтеру жарысына ұқсас жарыс болған кезде төрешілер нық әрекет етті. Бұл басқарма төрағасын жұмыстан шығарды. Винни Мак рингке тек өзі ғана бара алатындай жүрді, бірақ рингке кірер алдында қатты жарақат алды. Винс МакМахонның екі адамға матчты қайта бастауды айтып, аяқтарын сыртқа шығарып отырғанын көру ерекше болды. Содан кейін Батиста бірінші раундта ойнауы керек еді, ал Синаны жерге құлатып, WrestleMania 21-де чемпиондық кездесумен өз болашағын қамтамасыз етті.<br /><br />Биылғы Royal Rumble-дың астеркарды өте мықты құрамы болды, WWE-дің көптеген ең үлкен жұлдыздары жарыстарға қатысты. Әр брендтің әрқайсысында екі үлкен кездесу болды.<br /><br />Raw кешті Шон Майклс пен Эдж арасындағы кездесумен ашты. Бұл жақсы техникалық жарыс болды. Эдж жеңіске жеткенше төртінші және одан да көп болды. Бұл ақылды шешім болды және Эджді әлем ауыр салмақтағы чемпиондыққа үміткер ретінде сақтап қалды.<br /><br />Кештің екінші матчы The Undertaker мен Heidenreich арасындағы Casket матчының аяқталуы болды. Матч классикалық болған жоқ, бірақ олар классикалық Casket матчтары болды ма? Бұл қызықты болды. Әсіресе, Сницкий араласып, содан кейін Кейн табытты керемет соққымен шығарған кезде. Undertaker жеңіске жеткенде ешкімді таң қалдырмады, Heidenreich пен осы орташа жекпе-жекті жауып тастады.<br /><br />Кештің екі чемпионат матчының біріншісі Джон Брэдшоу Лэйфилдстің WWE чемпионатын үштік Threat матчында Курт Энгл мен Big Show-ға қарсы қорғауы болды. Бұл матч өте жақсы болды. Тағы да, классикалық емес, бірақ соған қарамастан қызықты. JBL Курт Энглді жеңгеннен кейін жеңіске жетті. Алайда, оның тойлауы ұзаққа созылмады, бірақ сахна артында ойыншық Лонг оған No Way Out-та Big Show-ға қарсы Tikaned Wire Steel тор матчында WWE чемпионатын қорғайтынын айтқан кезде. Жексенбілік кешті өткізудің онша жақсы тәсілі емес.<br /><br />Әрине, Панчсыз шоу болмайды. Панч, әрине, әлемнің ауыр салмақтағы чемпионы Triple H. Оның Unforgiven 2004 турниріндегі Рэнди Ортонмен реваншы алғашқы кездесуден әлдеқайда жақсы болды. Бұл өкінішті, себебі олар рингте жақсы нәтиже көрсете алмайтын сияқты және егер олар солай болса, бұл керемет жекпе-жек болар еді. Ортон ми шайқалу рөлін өте жақсы ойнады және The Game командасына жеңіліс тапты.<br /><br />Сонымен, 2005 жылдың алғашқы үлкен жекпе-жегі жақсы болды. Ол өз мақсаттарына жетті. Жекпе-жектер аяқталды және жаңалары басталды. Енді біз ресми түрде WrestleMania 21 жолында болдық.","1"
"Мен ""Армандар орындалады"" фильмінде Стэн болдым. Стэн басты кейіпкермен бірге зауытта жұмыс істейтін досы еді, қолы машинаға соғылып, айқайлап алып кетілді (жедел жәрдем қайда болды?). Бұл фильмдегі актерлік шеберлік көбінесе нашар болды, негізінен Висконсин штатындағы Фокс алқабынан келген жергілікті актерлер. Мен фильмді үлкен экранда көрдім. Ол 3 кинотеатрда 2 кеш көрсетілді және өзіңді үлкен экранда көру ерекше болды. Мен біржақты болуым мүмкін, бірақ жалпы алғанда маған ұнады. Сондай-ақ, саундтрек ретінде кейіннен Garbage деп аталған Spooner тобының фильмі де болды. Фильмде менің ағам Стив Чарльтон да ойнады. Ол полициямен сөйлесу үшін есікке балдақпен келетін Свенсонның рөлін ойнады.","0"
"Оған енді тұздалған сиыр еті мен қырыққабат жоқ!<br /><br />Бұл кішкентай романтикалық комедия көріністен көрініске бірнеше экзотикалық бұрылыстармен (кейбір қиялдағы көріністер және костюмдер кеші) ауысып отырады. Мұның бәрі күйеуінің әйелінің, ол ойнайтын күйеуінің (әйелдерінің) күйеуінің (әйелдерінің) күйеуінің айналасында, оны Глория Свансон ойнайды (ол мұнда жиырма жаста!). Екі басты рөлді сомдайтын ер адамдардың да табиғи мінезі сенімді және әрине, Свансон жеңіл ойдан бастап алаңдауға және үмітке дейінгі барлық көңіл-күйде мінсіз. <br /><br />Барлық ойындар мен айқын жеңіл көңіл-күйдің артында махаббатта қалу және махаббатта адаспау сияқты ескі күрделі мәселе жатыр. Аздап дөрекілік бар, бірақ режиссер ДеМилль оны барлығында өткір және сенімді етуге тырысады. Осы кезеңдегі көптеген фильмдердегідей, субтитрлер тек не айтып жатқанын (немесе ойлап отырғанын) айтып қана қоймай, көбінесе трагедияны (немесе нәсілшілдікті) ақтағандай философиялық түсінік береді. Мұнда жоғары мақсат бар, нұсқаулық мәтінсіз жақсырақ шығар, бірақ бұл баяндау стилінің бөлігі және ол біршама ерекше. <br /><br />Егер сіз көрнекі немесе ресми таңданыс іздесеңіз, оны мұнда таба алмайсыз. Бірақ жақсы ойналған және дәлдікпен және үнемділікпен түсірілген оқиға ретінде бұл шынымен де керемет үлгі. Оқиғалар мүлдем тосынсый болмауы мүмкін, бірақ бұл жүз жыл бұрын орын алған заманауи махаббат хикаясы, бұл газ. Ал мен Свонсонның мінсіз екенін көрдім бе?","1"
"Мен фильмнің негізін қалаған кітапты да, Вита мен Вайолеттің хаттарын да оқыған жоқпын. Егер мен бұл фильмге қандай да бір үмітпен келсем, мүмкін Блумсбери тобы (басқалармен қатар Вирджиния Вулф және Николсондар қатысқан) бейнеленер еді. Бірақ олай болған жоқ, бірақ бұл мен үшін проблема болған жоқ. Мені қызықтыратын нәрсе, менің ойымша, бұл фильмнің артында тұрған адамдар оны қалайша соншалықты қызықсыз және қайталанатын етіп, кейіпкерлердің көпшілігін жақсы материал мен өте жақсы актерлерге қарамастан, тегіс етіп жасағаны. Сценарий жеткіліксіз. Мен фин көршім туралы сынмен келісемін - мағынасыз секс көріністері тым көп (бірақ тек әйелдер арасындағы, ал Гарольдтың көптеген махаббат хикаялары туралы ешқандай нақты ештеңе жоқ), жалпы мағынасыз көріністер тым көп, кейіпкерлердің тарихы туралы ақпарат тым аз. Фильмнің сапасын ескере отырып, бұл таңқаларлық болып көрінеді - сырттай қарағанда бұл өте ауқымды жұмыс сияқты көрінеді, бірақ сценарий, әрине, ең маңыздысы, және бұл фильм осы жерде сәтсіздікке ұшырайды.<br /><br />Витаның Гарольдпен қарым-қатынасы маған сенімсіз болып көрінді, дегенмен екеуі де, әсіресе ол өте жақсы ойнайды. Олардың бір-біріне деген сөзсіз махаббаттарын өте ақымақтықпен білдіру тәсілі, мен, иә, жай ғана сенімсіз деп ойладым. Бұл хаттар арқылы болуы керек еді, tmmvds атап өткендей, мен лақап аттардың қайдан шыққанын білгім келеді - орыс лақап аттары* және Мар - неге Вита есімді адамға Мар лақап аты берілген? Бұл ұсақ-түйек нәрсе болуы мүмкін, бірақ бұл жалпы көрініске үлес қосуда маңызды.<br /><br />*Мен фильмді ағылшынша субтитрлермен көрдім, және онда Митя деп жазылуы керек болған жерде Медея деп жазылған. Бұл менің лақап аттарға деген ашуымды белгілі бір дәрежеде түсіндіруі мүмкін - мен Витаның неліктен грек, ал Вайолеттің орыс болуы керек екенін түсіне алмадым!","0"
"Стэн Лорел «ФИЛИПКЕ ШАЛБАН КИЮ» фильмін алғашқы «шынайы» L&H фильмі деп санады. «ЕКІНШІ ЖҮЗ ЖЫЛ» алғашқы «ресми» L&H фильмі болды, бірақ бұл Стэннің өзін тек өнер көрсетуге ғана емес (ол белгілі бір жағдайларға дейін Hal Roach Studios компаниясымен режиссер және «қалжыңгер» ретінде келісімшартқа отырған болатын - соның ішінде Оливер Хардидің қой аяғымен апатқа ұшырауы, Стэннің оны ауыстыруға мәжбүр болуы; және өнер көрсетудің өзі мен жаңа әйелі Лоис үшін қамтамасыз ететін қосымша ақша оның өнерге тарихи оралуына, сондай-ақ сценарий жазуға, режиссерлікке, монтаждауға және өндірістің басқа салаларына қатысуға әкелді), сонымен қатар ол бірге жақсы жұмыс істейтін команданың мүшесі екенін түсінді. Демек, бұл комедия тарихындағы тарихи және өте маңызды фильм.<br /><br />Бұл сондай-ақ таңқаларлықтай күлкілі кішкентай үнсіз фильм; Лорел мен Хардидің танымал болғанынан және олардың бүгінде тікелей байланысты нәрселерінен мүлдем өзгеше. «Стэн мен Олли» фильмінің кейіпкерлері көрінбейді - шотландиялық Стэн Лорел қаладағы құрметті Оливер Хардидің жиенін сомдайды, ол килт киген және әдемі қыздарды қуу әдеті бар бұл таңқаларлық жігітпен көрінгісі келмейді. Бұл жақсы түсірілген, сүйкімді кішкентай фильмде өте күлкілі сәттер бар, және осы екі комедия патшасының рөлдері өте орынды - Стэннің кішкентай «қайшымен тебуін» және қыздарды көргенде «Білесіз бе?» деп күлімсірегенін немесе әуежайдағы шашты шашып тұрған көріністі көріңіз. Күлкілі.<br /><br />Мүмкіндігіңіз болса, осы фильмді көріңіз, онда 1920 жылдардағы сезімді күшейтетін және тыңдауға өте жағымды The Beau Hunks Orchestra музыкасы бар (VVL бейне шығарылымдарында қолжетімді). Бұл керемет және бағаланбаған кішкентай фильм, сондықтан мен оны «таңқаларлықтай» күлкілі деп айттым.","1"
"Бұл фильм - таңқаларлық қиял-ғажайып ертегі, оны 10 жастан асқандарға ұнатпайтын шығар, бірақ балаларға тым оғаш. Сюжет ақымақ, ал актерлік шеберлігі мен көрген ең нашарларының бірі.<br /><br />25 жастағы Кэти Айрленд 9 жасар бала сияқты әрекет ететін жасөспірім қызды ойнайды. Ол кейіпкерінің дауысын «Элвин мен Бурундуки» фильмін тыңдау арқылы алған сияқты. Оның жоғары, айқайлаған нәресте дауысы сөйлей бастаған сәтте тітіркендіреді. Басқа актерлік шеберлік нашар, бірақ шын мәнінде Кэти Айрленд ең нашар. Сюжет те қорқынышты және «Ғажайыптар еліндегі Алиса» мен «Жынды Макс» фильмдерінің қоспасы. Ванда Сакнуссемм (Ирландия) ұзақ уақыт бұрын оны тастап кеткен әкесінің Африкадағы түпсіз шұңқырға құлап түскені туралы хат алады, ал ол оны іздеуге барғанда, австралиялық акценті таңқаларлық адамдарға толы жер асты әлеміне түсіп қалады. Бұл сіз көрген ең ақымақ фильмдердің бірі, онда қорқынышты жолдар бар. <br /><br />Бұл фильмнің кейіпкерлерді дамыту үшін қолданатын әсерлері тітіркендіргіш. Кэти Айрланд - ештеңе істемейтін немесе ешқайда кетпейтін ақылды адам. Ол Африкаға ұшады.... қандай даму! Ол көзілдірігін тастайды, содан кейін оларға мұқтаж емес. Неліктен көзілдірікті тастап кету олардың ақылды адам болмайтынын білдіреді? Бұл оның соқырлыққа түсуін білдіруі керек. Бұл жай ғана ақымақтық. Менің ойымша, жалғыз оң нәрсе - жартылай жақсы арнайы эффектілер мен камера жұмысы бар, ал музыкалық партитура жақсы естіледі.<br /><br />Жалпы алғанда, бұл тек фильмнен ештеңе күтпейтіндерге ғана ұнайтын күлкілі отбасылық қиял.<br /><br />Менің бағам: ****-дан 1/2. 84 мин. Зорлық-зомбылық үшін PG.","0"
